,gender,address,image_url,language,format,vandalized,Sitong Bridge,Xi Jinping,Raise Awareness,Ugyhur or Hong Kong,Women's rights or Queer Rights,Iran or Ukraine,University,Special Location,Event,timestamp,filename,chalk,graffiti,hand-written message,large poster / sign,letter,other,photography,poster,protest,small sign,sticker,Chinese,English,Italian,Traditional Chinese,french,german,japanese,korean,spanish,latitude,longitude,country
627,,Wesleyan College,,['Chinese'],['poster'],,True,,,,,,True,,,2022-10-13,2022_10_13_847603.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,32.87468185,-83.71679389395865, United States
628,,Tulane University School of Medicine,,['Chinese'],['poster'],,True,,,,,,True,,,2022-10-17,2022_10_17_482294.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,29.95794375,-90.07785846248962, United States
629,Female,"Banksy Museum, NY",,['Chinese'],['chalk'],,True,True,,,,,,,,2022-11-05,2022_11_05_798314.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,
630,Female,UCSD Peterson Hall,,"['English', 'Chinese']",['poster'],,True,True,True,,,,True,,,2022-10-27,2022_10_27_173983.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
631,Female,Technische Universität Berlin,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-11-02,2022_11_02_245797.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,52.51101585,13.326954140959668, Deutschland
632,Female,台灣大學鹿鳴堂,,[' '],['poster'],True,,,,,,,True,,,2022-10-22,2022_10_22_378201.jpg,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,24.78676765,120.99724411680712, 臺灣
633,,University of Toronto,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-14,2022_10_14_365486.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,43.663461999999996,-79.39775966248058, Canada
634,Non-binary,"Northwestern University Evanston Campus, IL, USA",,['Chinese'],"['poster', 'large poster / sign']",,True,,,,,,True,,,2022-10-28,2022_10_28_284627.jpg,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,42.05318285,-87.67384219037922, United States
635,,"767 5th Ave, NY
",,['English'],['poster'],,,,,,,,,True,True,2022-11-07,2022_11_07_195568.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,40.763535250000004,-73.97226187402164, United States
636,Male,UC Berkeley,,"['Chinese', 'English']",['poster'],,True,True,,,,,True,,,2022-10-16,2022_10_16_583122.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,37.8753497,-122.23963364918777, United States
637,Female,"Concordia University, Montreal, Quebec, Canada",,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-11-02,2022_11_02_113949.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,45.49524405,-73.57849928292674, Canada
638,Female,"Korea University (Seoul Campus) 145, Anam-ro, Seongbuk-gu, Seoul ",,"['English', 'Traditional Chinese']",['poster'],,True,,,,,,True,,,2022-10-16,2022_10_16_261066.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,,,
639,Female,"Northeastern University, Boston, MA",,['English'],['poster'],,,True,,,,,True,,,2022-10-16,2022_10_16_391534.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,42.3390301,-71.08791294953176, United States
640,Male,杜伦大学,,['Chinese'],['poster'],,True,,,True,True,,True,,,2022-11-01,2022_11_01_182393.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,51.96734215,7.599243326272159, Deutschland
641,Male,佛罗里达大学,,"['Chinese', 'English']",['poster'],,True,,,,,,True,,,2022-11-08,2022_11_08_650396.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,25.0135632,121.53667024754063, 臺灣
642,,美国迈阿密大学,,['English'],['poster'],,True,,True,,,,True,,,2022-10-25,2022_10_25_423458.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,,
643,,The George Washington University,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-14,2022_10_14_247626.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,38.89949715,-77.04821211705953, United States
644,Female,"Concordia University, Montreal, Quebec, Canada",,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-11-02,2022_11_02_904156.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,45.49524405,-73.57849928292674, Canada
645,,University of Glasgow,,"['English', 'Chinese']",['poster'],True,True,,,,,,True,,,2022-10-20,2022_10_20_209604.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,55.872315349999994,-4.289219112981823, United Kingdom
646,Female,"Northeastern University, Boston, MA",,"['English', 'Chinese', 'Traditional Chinese']",['poster'],,True,True,,,,,True,,,2022-10-16,2022_10_16_663161.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,42.3390301,-71.08791294953176, United States
647,Female,Smith College,,"['English', 'Chinese']",['poster'],,True,True,,,True,,True,,,2022-10-15,2022_10_15_226232.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,42.31622385,-72.64039314741159, United States
648,Female,Adelaide,,"['English', 'Chinese']",['poster'],,True,True,True,,True,,,,,2022-10-29,2022_10_29_401742.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,-34.9281805,138.5999312, Australia
649,,University of Connecticut,,"['Chinese', 'English']",['poster'],,True,,,,,,True,,,2022-10-14,2022_10_14_839660.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,41.82175755,-72.24277535505323, United States
650,Non-binary,"The shaky bridge, Cork, Ireland ",,"['English', 'Chinese']",['graffiti'],,True,,,,,,,,,2022-11-01,2022_11_01_748348.jpg,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,,
651,Female,Takeshita Street,,['English'],['poster'],,True,,True,,,,,,,2022-10-17,2022_10_17_945839.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,35.6712073,139.7048737, 日本
652,Non-binary,香港城市大學,,['English'],['poster'],,True,,,,,,True,,,2022-11-04,2022_11_04_450893.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,22.3400204,114.16971664362887, 中国
653,,Queensland Univeristy,,"['English', 'Chinese', 'Traditional Chinese']",['poster'],,True,True,,True,,,True,,,2022-11-03,2022_11_03_949095.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,,,
654,,麦当劳厕所,,['Chinese'],['hand-written message'],,,True,,,,,,,,2022-11-05,2022_11_05_103677.jpg,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,30.2610756,120.1715631, 中国
655,Female,Smith College,,['English'],['poster'],,True,,True,,,,True,,,2022-10-15,2022_10_15_703762.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,42.31622385,-72.64039314741159, United States
656,Female,University of Connecticut McMahon Residence hall,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-31,2022_10_31_372276.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
657,Female,Bartlett school of architecture,,"['English', 'Chinese']",['poster'],,,,,,,,,,,2021-11-01,2021_11_01_766062.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
658,Male,"361 1st Ave., New York, NY 10010",,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-30,2022_10_30_890299.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.7357819,-73.9795872, United States
659,,,,['Traditional Chinese'],['photography'],,,,,True,,,,,,2022-11-06,2022_11_06_642609.jpg,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,44.933143,7.540121, Italia
660,Female,The Australian National University,,['English'],['poster'],,,True,,,,,True,,,2022-11-01,2022_11_01_548426.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.3222749,32.5836599, Uganda
661,Female,Syracuse University Shaffer Art Building,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-27,2022_10_27_634521.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
662,Non-binary,大学某栋学生自营的教学楼内以及门外的揭示板，都是贴海报的地方,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-20,2022_10_20_253024.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
663,Male,"115 N Lincoln Ave, Monterey Park, Monterey Park, CA 91755",,['Chinese'],['poster'],,True,True,,,,,,,,2022-10-27,2022_10_27_847682.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,34.062791637820595,-118.12093260357298, United States
664,Male,UC Santa Barbara,,"['English', 'Chinese']",['poster'],,True,,True,,,,True,,,2022-11-02,2022_11_02_162225.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,34.414602450000004,-119.84581004701371, United States
665,,Taipei,,"['English', 'Chinese']",['other'],,True,,,,,True,,,True,2022-10-29,2022_10_29_764677.jpg,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,25.0375198,121.5636796, 臺灣
666,Female,中国驻日本大使馆,,"['English', 'Traditional Chinese']",['poster'],,True,True,,,,,,,,2022-10-30,2022_10_30_159359.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,,,
667,Non-binary,brick lane london,,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-15,2022_10_15_738392.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,51.5187684,-0.0715689, United Kingdom
668,Non-binary,Central Saint martins ,,['English'],['large poster / sign'],,True,,,,,,True,,,2022-11-05,2022_11_05_163263.jpg,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,51.536549050000005,-0.12471136776783276, United Kingdom
669,Female,"Mountain View, California, United States",,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-19,2022_10_19_777704.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,37.3893889,-122.0832101, United States
670,Female,Sarah Lawrence College,,"['Chinese', 'English']",['poster'],,True,True,,True,True,,True,,,2022-10-14,2022_10_14_321205.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.9344239,-73.8449773273052, United States
671,,"767 5th Ave, NY
",,['English'],['poster'],,,,,,,,,True,True,2022-11-07,2022_11_07_661592.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,40.763535250000004,-73.97226187402164, United States
672,Female,California Institute of the Arts,,"['Chinese', 'English']",['poster'],,True,,,,,True,True,,,2022-10-28,2022_10_28_115341.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,34.39231695,-118.56667244148424, United States
673,,"767 5th Ave, NY
",,['Chinese'],['poster'],,True,,,,,,,True,True,2022-11-07,2022_11_07_324309.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,40.763535250000004,-73.97226187402164, United States
674,Female,波士顿哈佛大学,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-31,2022_10_31_253753.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,42.36790855,-71.12678237443698, United States
675,Male,Glasgow University ,,"['English', 'Chinese']",['poster'],,,True,,,,,True,,,2022-10-31,2022_10_31_420653.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,55.872315349999994,-4.289219112981823, United Kingdom
676,Female,The Australian National University,,['English'],['poster'],,True,True,,,,,True,,,2022-11-01,2022_11_01_824879.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.3222749,32.5836599, Uganda
677,,中国驻荷兰大使馆,,"['Chinese', 'English']",['poster'],,True,,,,,,,True,,2022-11-03,2022_11_03_982829.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
